Source,T (yyy-mm-dd hh:mm:ss),x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q0,q1,q2,q3
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:00:38.0,-28062.29981,-56432.6971,-30528.99435,0.542936469,-1.073645552,-0.578482139,,,,
AROW (NASA),2026-04-02 08:01:35.0,-28031.03064,-56493.9636,-30562.26208,0.5446776,-1.069848,-0.5763768,0.399575531,0.486390471,0.679350615,-0.377155691
AROW (NASA),2026-04-02 08:02:35.0,-27998.2853,-56558.03689,-30596.78596,0.5468112,-1.0658856,-0.5742432,0.400949746,0.485325307,0.678640187,-0.378346592
AROW (NASA),2026-04-02 08:03:35.0,-27965.42353,-56621.87495,-30631.18257,0.54864,-1.062228,-0.5721096,0.404105037,0.486695677,0.676021099,-0.377917856
AROW (NASA),2026-04-02 08:04:35.0,-27932.44308,-56685.48338,-30665.45482,0.5507736,-1.0582656,-0.5702808,0.42115742,0.504930615,0.660145402,-0.363152236
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:04:38.0,-27931.06171,-56688.4885,-30666.8111,0.550696414,-1.057961561,-0.56999733,,,,
AROW (NASA),2026-04-02 08:05:36.0,-27898.79995,-56749.90078,-30700.16238,0.5526024,-1.0543032,-0.5678424,0.424510926,0.501430273,0.661346197,-0.361910701
AROW (NASA),2026-04-02 08:06:36.9,-27865.03499,-56814.08117,-30734.74171,0.5544312,-1.0503408,-0.5657088,0.42886126,0.497467101,0.662452877,-0.360223174
AROW (NASA),2026-04-02 08:07:36.9,-27831.70784,-56876.97324,-30768.62638,0.5565648,-1.0463784,-0.56388,0.434163034,0.493173301,0.663412273,-0.358003795
AROW (NASA),2026-04-02 08:08:36.9,-27798.26348,-56939.63662,-30802.38732,0.5583936,-1.042416,-0.5617464,0.440300554,0.488571852,0.664215624,-0.355317593
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:08:38.0,-27797.97403,-56940.52438,-30802.59619,0.558350047,-1.042349207,-0.561551431,,,,
AROW (NASA),2026-04-02 08:09:37.9,-27764.15041,-57003.09446,-30836.57579,0.5602224,-1.0384536,-0.5596128,0.452671111,0.481808752,0.656051874,-0.364067495
AROW (NASA),2026-04-02 08:10:38.9,-27729.9171,-57066.3163,-30870.63657,0.562356,-1.0344912,-0.5574792,0.465871036,0.474694371,0.646305442,-0.374057084
AROW (NASA),2026-04-02 08:11:39.9,-27695.56674,-57129.29721,-30904.56701,0.5641848,-1.0305288,-0.5553456,0.478477836,0.466629773,0.637598038,-0.383124471
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:12:38.0,-27663.06202,-57188.8217,-30936.35882,0.565899597,-1.026806524,-0.553143377,,,,
AROW (NASA),2026-04-02 08:12:39.9,-27661.66578,-57191.01078,-30937.81415,0.5660136,-1.0265664,-0.553212,0.491728246,0.458977818,0.626935959,-0.393057257
AROW (NASA),2026-04-02 08:13:40.9,-27627.08446,-57253.51457,-30971.48646,0.5678424,-1.0229088,-0.5510784,0.503382444,0.451792181,0.617491722,-0.401489645
AROW (NASA),2026-04-02 08:14:41.9,-27592.3873,-57315.77822,-31005.02887,0.5696712,-1.0189464,-0.5489448,0.516418338,0.442228764,0.607147276,-0.411239624
AROW (NASA),2026-04-02 08:15:42.9,-27557.57471,-57377.80201,-31038.44151,0.5718048,-1.014984,-0.5468112,0.527245879,0.435261488,0.597285032,-0.419296801
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:16:38.0,-27526.35038,-57433.39693,-31068.10795,0.57334722,-1.011331591,-0.544772123,,,,
AROW (NASA),2026-04-02 08:16:43.9,-27522.64707,-57439.58618,-31071.72452,0.5736336,-1.0110216,-0.5446776,0.540035427,0.425776273,0.585924387,-0.428682745
AROW (NASA),2026-04-02 08:17:44.9,-27487.60478,-57501.13101,-31104.87805,0.5754624,-1.0070592,-0.542544,0.551496506,0.4171516,0.575469613,-0.4366588
AROW (NASA),2026-04-02 08:18:45.9,-27452.44824,-57562.43675,-31137.90223,0.5772912,-1.0030968,-0.5404104,0.562961996,0.408899724,0.563862979,-0.444896996
AROW (NASA),2026-04-02 08:19:46.9,-27417.17782,-57623.50365,-31170.79722,0.57912,-0.9991344,-0.5382768,0.574298799,0.399145722,0.552201748,-0.453802556
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:20:38.0,-27387.86334,-57674.26613,-31197.8523,0.580695002,-0.995922523,-0.53643665,,,,
AROW (NASA),2026-04-02 08:20:47.9,-27381.79393,-57684.33197,-31203.56312,0.5809488,-0.995172,-0.5361432,0.584921539,0.39102906,0.541072965,-0.460655093
AROW (NASA),2026-04-02 08:21:48.9,-27346.29676,-57744.92198,-31236.20047,0.5827776,-0.9915144,-0.5340096,0.519343257,0.304599881,0.580543756,-0.548151851
AROW (NASA),2026-04-02 08:22:49.9,-27310.68701,-57805.27404,-31268.70942,0.5846064,-0.987552,-0.531876,0.353790253,0.134306476,0.6313923,-0.676858902
AROW (NASA),2026-04-02 08:23:49.9,-27275.5519,-57864.40474,-31300.55978,0.5864352,-0.9835896,-0.5297424,0.172240168,-0.047406521,0.631502569,-0.754513383
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:24:38.0,-27247.6246,-57911.44487,-31325.60033,0.587944965,-0.980577476,-0.528135955,,,,
AROW (NASA),2026-04-02 08:24:51.9,-27239.13187,-57925.26509,-31333.3409,0.588264,-0.9796272,-0.5276088,0.059216239,-0.196786582,0.603973448,-0.770054877
AROW (NASA),2026-04-02 08:25:52.9,-27203.18648,-57984.90425,-31365.46353,0.5900928,-0.9759696,-0.5254752,0.08819586,-0.240101397,0.602329075,-0.756156385
AROW (NASA),2026-04-02 08:26:53.9,-27167.12983,-58044.30632,-31397.45791,0.5919216,-0.9720072,-0.5233416,0.096785642,-0.234438121,0.60579133,-0.754114151
AROW (NASA),2026-04-02 08:27:54.8,-27130.96234,-58103.47153,-31429.32419,0.5937504,-0.9680448,-0.5215128,0.108427063,-0.21530062,0.612407267,-0.752892077
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:28:38.0,-27105.65742,-58144.94829,-31451.36026,0.595099066,-0.965294639,-0.519869058,,,,
AROW (NASA),2026-04-02 08:28:55.8,-27094.68442,-58162.40014,-31461.06249,0.5955792,-0.9640824,-0.5193792,0.119859822,-0.196534827,0.619075239,-0.75083518
AROW (NASA),2026-04-02 08:29:56.8,-27058.29643,-58221.09237,-31492.67294,0.597408,-0.9604248,-0.5172456,0.131835073,-0.178042784,0.626315951,-0.747428
AROW (NASA),2026-04-02 08:30:57.8,-27021.79878,-58279.5485,-31524.15571,0.5992368,-0.9564624,-0.515112,0.130023241,-0.170542777,0.630819261,-0.745705128
Extrapolated coast,2026-04-02 08:31:57.8,-26985.84457,-58336.93624,-31555.06243,0.5992368,-0.9564624,-0.515112,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:32:38.0,-26961.98457,-58374.79113,-31575.1401,0.602159199,-0.950072241,-0.511634998,,,,
Extrapolated coast,2026-04-02 08:32:57.8,-26949.89036,-58394.32399,-31585.96915,0.5992368,-0.9564624,-0.515112,,,,
Extrapolated coast,2026-04-02 08:33:57.8,-26913.93616,-58451.71173,-31616.87587,0.5992368,-0.9564624,-0.515112,,,,
AROW (NASA),2026-04-02 08:35:27.8,-26858.94264,-58535.46111,-31661.97639,0.6071616,-0.9393936,-0.505968,0.103891522,-0.156068489,0.650824666,-0.735714912
AROW (NASA),2026-04-02 08:36:27.8,-26822.46501,-58591.70445,-31692.26457,0.6089904,-0.9354312,-0.5038344,0.095713653,-0.154435188,0.655751288,-0.732788444
OEM (NASA/JSC/FOD/FDO),2026-04-02 08:36:38.0,-26816.62838,-58600.98767,-31696.94761,0.609127201,-0.93490854,-0.503432831,,,,
AROW (NASA),2026-04-02 08:37:28.8,-26785.27287,-58648.65252,-31722.93174,0.6105144,-0.9317736,-0.5017008,0.087058946,-0.154659882,0.660710037,-0.729358137
AROW (NASA),2026-04-02 08:38:28.8,-26748.58609,-58704.43825,-31752.97243,0.6123432,-0.9278112,-0.4995672,0.078750461,-0.154898182,0.665860891,-0.725557864
